barrier_max_J,chirp_margin,compliance,compliance_identity_relerr,compliance_pass,coupling_pass,gate_energy_J,ghat,lambda,lambda_pass,radiation_threshold_pass,sigma,sigma_energy,threshold_Hz,total_control_inventory_J
5.385341731234815e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,18033216622073.48,2.511886431509582e-09,2.3660900418007284e-21,True,False,80.0,98.65809608852153,6183868704.255293,18033216622073.48
6.042452805167958e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,16072121231992.018,2.660725059798814e-09,2.654796691440526e-21,True,False,80.0,98.65809608852153,6183868704.255293,16072121231992.018
6.77974355664707e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,14324293125812.266,2.8183829312644493e-09,2.978730880216046e-21,True,False,80.0,98.65809608852153,6183868704.255293,14324293125812.266
7.606997385992854e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,12766539686482.928,2.985382618917957e-09,3.34219101800154e-21,True,False,80.0,98.65809608852153,6183868704.255293,12766539686482.928
8.535191448910793e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,11378190472299.58,3.1622776601683795e-09,3.75e-21,True,False,80.0,98.65809608852153,6183868704.255293,11378190472299.58
9.576642316678238e-10,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,10140822932701.43,3.3496543915782794e-09,4.2075692036323694e-21,True,False,80.0,98.65809608852153,6183868704.255293,10140822932701.43
1.0745169409562108e-09,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,9038017952218.338,3.5481338923357603e-09,4.720970294228142e-21,True,False,80.0,98.65809608852153,6183868704.255293,9038017952218.338
1.2056278372129543e-09,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,8055141978784.278,3.758374042884436e-09,5.297015792335313e-21,True,False,80.0,98.65809608852153,6183868704.255293,8055141978784.278
1.3527366823730998e-09,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,7179152845391.994,3.981071705534969e-09,5.9433494717291646e-21,True,False,80.0,98.65809608852153,6183868704.255293,7179152845391.994
1.5177955214338344e-09,1.3856226489127275,87.77927622237702,1.5216991488996325e-10,True,True,6398426708461.15,4.216965034285823e-09,6.668547787645961e-21,True,False,80.0,98.65809608852153,6183868704.255293,6398426708461.15
