radius_m,radius_mpc,attractive_acceleration_m_s2,lambda_acceleration_m_s2,net_acceleration_m_s2
1.079550619066701594e+23,3.498585288178209574e+00,-1.138777152579994024e-14,3.528192601311708443e-13,3.414314886053709245e-13
1.082040486628407692e+23,3.506654399405646050e+00,-1.133542335447889593e-14,3.536329998627132051e-13,3.422975765082343265e-13
1.084536096802239068e+23,3.514742121171525291e+00,-1.128331582119966620e-14,3.544486163975526919e-13,3.431653005763530399e-13
1.087037462832914199e+23,3.522848496399057172e+00,-1.123144781977906009e-14,3.552661140643346388e-13,3.440346662445555692e-13
1.089544597995698006e+23,3.530973568110444383e+00,-1.117981824911888400e-14,3.560854972016875976e-13,3.449056789525687278e-13
1.092057515596474168e+23,3.539117379427120458e+00,-1.112842601318254414e-14,3.569067701582470165e-13,3.457783441450644897e-13
1.094576228971815916e+23,3.547279973569974487e+00,-1.107727002097177826e-14,3.577299372926782116e-13,3.466526672717064381e-13
1.097100751489053481e+23,3.555461393859573604e+00,-1.102634918650354200e-14,3.585550029736985809e-13,3.475286537871950515e-13
1.099631096546349086e+23,3.563661683716405459e+00,-1.097566242878689533e-14,3.593819715801020910e-13,3.484063091513152130e-13
1.102167277572767078e+23,3.571880886661102483e+00,-1.092520867180006712e-14,3.602108475007819961e-13,3.492856388289819511e-13
1.104709308028342208e+23,3.580119046314667042e+00,-1.087498684446766030e-14,3.610416351347535572e-13,3.501666482902858780e-13
1.107257201404154961e+23,3.588376206398713464e+00,-1.082499588063785531e-14,3.618743388911781245e-13,3.510493430105402439e-13
1.109810971222401855e+23,3.596652410735696304e+00,-1.077523471905979505e-14,3.627089631893867146e-13,3.519337284703269306e-13
1.112370631036465232e+23,3.604947703249135937e+00,-1.072570230336108655e-14,3.635455124589023263e-13,3.528198101555412334e-13
1.114936194430988253e+23,3.613262127963862813e+00,-1.067639758202532636e-14,3.643839911394645778e-13,3.537075935574392688e-13
1.117507675021946200e+23,3.621595729006247044e+00,-1.062731950836978678e-14,3.652244036810531837e-13,3.545970841726834127e-13
1.120085086456715432e+23,3.629948550604424451e+00,-1.057846704052327100e-14,3.660667545439104716e-13,3.554882875033871833e-13
1.122668442414151065e+23,3.638320637088544807e+00,-1.052983914140387195e-14,3.669110481985663739e-13,3.563812090571624973e-13
1.125257756604656926e+23,3.646712032891000543e+00,-1.048143477869703719e-14,3.677572891258619039e-13,3.572758543471648557e-13
1.127853042770256362e+23,3.655122782546656790e+00,-1.043325292483366073e-14,3.686054818169716730e-13,3.581722288921380249e-13
1.130454314684669409e+23,3.663552930693099619e+00,-1.038529255696821261e-14,3.694556307734297404e-13,3.590703382164615452e-13
1.133061586153382923e+23,3.672002522070865638e+00,-1.033755265695706415e-14,3.703077405071520291e-13,3.599701878501949571e-13
1.135674871013723897e+23,3.680471601523676917e+00,-1.029003221133689055e-14,3.711618155404603579e-13,3.608717833291234926e-13
1.138294183134934451e+23,3.688960213998687010e+00,-1.024273021130310341e-14,3.720178604061074324e-13,3.617751301948043211e-13
1.140919536418245491e+23,3.697468404546715881e+00,-1.019564565268845839e-14,3.728758796473001197e-13,3.626802339946116850e-13
1.143550944796947000e+23,3.705996218322482161e+00,-1.014877753594178757e-14,3.737358778177231773e-13,3.635871002817813786e-13
1.146188422236467060e+23,3.714543700584855834e+00,-1.010212486610668909e-14,3.745978594815645973e-13,3.644957346154579035e-13
1.148831982734442486e+23,3.723110896697087835e+00,-1.005568665280047251e-14,3.754618292135388312e-13,3.654061425607383413e-13
1.151481640320795159e+23,3.731697852127058290e+00,-1.000946191019309777e-14,3.763277915989117801e-13,3.663183296887187012e-13
1.154137409057803165e+23,3.740304612447507893e+00,-9.963449656986297208e-15,3.771957512335241710e-13,3.672323015765378943e-13
1.156799303040179812e+23,3.748931223336290586e+00,-9.917648916392678648e-15,3.780657127238169009e-13,3.681480638074242317e-13
1.159467336395146113e+23,3.757577730576612485e+00,-9.872058716115022505e-15,3.789376806868553211e-13,3.690656219707403081e-13
1.162141523282504765e+23,3.766244180057268132e+00,-9.826678088325659406e-15,3.798116597503531685e-13,3.699849816620275311e-13
1.164821877894718004e+23,3.774930617772894959e+00,-9.781506069645880911e-15,3.806876545526976569e-13,3.709061484830517618e-13
1.167508414456980916e+23,3.783637089824211763e+00,-9.736541701125515907e-15,3.815656697429741157e-13,3.718291280418486014e-13
1.170201147227296603e+23,3.792363642418258962e+00,-9.691784028222587464e-15,3.824457099809900713e-13,3.727539259527674665e-13
1.172900090496553855e+23,3.801110321868653052e+00,-9.647232100783004395e-15,3.833277799373007942e-13,3.736805478365177851e-13
1.175605258588602153e+23,3.809877174595829086e+00,-9.602884973020415334e-15,3.842118842932336841e-13,3.746089993202132735e-13
1.178316665860325313e+23,3.818664247127278699e+00,-9.558741703496166926e-15,3.850980277409125540e-13,3.755392860374163650e-13
1.181034326701722357e+23,3.827471586097812128e+00,-9.514801355099238372e-15,3.859862149832839342e-13,3.764714136281847085e-13
1.183758255535980324e+23,3.836299238249795351e+00,-9.471062995026406299e-15,3.868764507341408013e-13,3.774053877391143855e-13
1.186488466819550271e+23,3.845147250433396113e+00,-9.427525694762449095e-15,3.877687397181476194e-13,3.783412140233851466e-13
1.189224975042227638e+23,3.854015669606843275e+00,-9.384188530060390669e-15,3.886630866708663415e-13,3.792788981408059508e-13
1.191967794727226568e+23,3.862904542836668398e+00,-9.341050580921903572e-15,3.895594963387808449e-13,3.802184457578589397e-13
1.194716940431256243e+23,3.871813917297952656e+00,-9.298110931577794155e-15,3.904579734793220738e-13,3.811598625477442701e-13
1.197472426744600582e+23,3.880743840274586187e+00,-9.255368670468531903e-15,3.913585228608936363e-13,3.821031541904250981e-13
1.200234268291194400e+23,3.889694359159514558e+00,-9.212822890224912879e-15,3.922611492628970985e-13,3.830483263726722093e-13
1.203002479728699753e+23,3.898665521454984795e+00,-9.170472687648813093e-15,3.931658574757566727e-13,3.839953847881078423e-13
1.205777075748586295e+23,3.907657374772807835e+00,-9.128317163693979743e-15,3.940726523009456726e-13,3.849443351372516818e-13
1.208558071076208456e+23,3.916669966834607219e+00,-9.086355423446958129e-15,3.949815385510116051e-13,3.858951831275646312e-13
1.211345480470880772e+23,3.925703345472063788e+00,-9.044586576108135332e-15,3.958925210496008087e-13,3.868479344734926860e-13
1.214139318725960595e+23,3.934757558627184348e+00,-9.003009734972760220e-15,3.968056046314856652e-13,3.878025948965129270e-13
1.216939600668924261e+23,3.943832654352545930e+00,-8.961624017412160665e-15,3.977207941425891876e-13,3.887591701251770411e-13
1.219746341161446450e+23,3.952928680811556461e+00,-8.920428544854989168e-15,3.986380944400110711e-13,3.897176658951561024e-13
1.222559555099476686e+23,3.962045686278701240e+00,-8.879422442768619942e-15,3.995575103920528863e-13,3.906780879492842443e-13
1.225379257413322555e+23,3.971183719139811164e+00,-8.838604840640501813e-15,4.004790468782449887e-13,3.916404420376045010e-13
1.228205463067726709e+23,3.980342827892314528e+00,-8.797974871959732012e-15,4.014027087893718632e-13,3.926047339174121265e-13
1.231038187061944045e+23,3.989523061145486604e+00,-8.757531674198682024e-15,4.023285010274974185e-13,3.935709693532987191e-13
1.233877444429826427e+23,3.998724467620721867e+00,-8.717274388794610821e-15,4.032564285059923505e-13,3.945391541171977617e-13
1.236723250239899026e+23,4.007947096151785793e+00,-8.677202161131503700e-15,4.041864961495595378e-13,3.955092939884280405e-13
1.239575619595438999e+23,4.017190995685065324e+00,-8.637314140521926912e-15,4.051187088942592348e-13,3.964813947537373158e-13
1.242434567634559886e+23,4.026456215279845985e+00,-8.597609480188921722e-15,4.060530716875371419e-13,3.974554622073482155e-13
1.245300109530289280e+23,4.035742804108561010e+00,-8.558087337248065712e-15,4.069895894882495994e-13,3.984315021510015526e-13
1.248172260490648528e+23,4.045050811457050699e+00,-8.518746872689587730e-15,4.079282672666895371e-13,3.994095203939999462e-13
1.251051035758735435e+23,4.054380286724831528e+00,-8.479587251360525429e-15,4.088691100046135865e-13,4.003895227532530579e-13
1.253936450612804966e+23,4.063731279425355503e+00,-8.440607641947009034e-15,4.098121226952685358e-13,4.013715150533215157e-13
1.256828520366348268e+23,4.073103839186266839e+00,-8.401807216956628717e-15,4.107573103434170275e-13,4.023555031264603830e-13
1.259727260368176719e+23,4.082498015749676412e+00,-8.363185152700841429e-15,4.117046779653650239e-13,4.033414928126641935e-13
1.262632686002502296e+23,4.091913858972419327e+00,-8.324740629277496045e-15,4.126542305889883127e-13,4.043294899597108245e-13
1.265544812689016928e+23,4.101351418826314266e+00,-8.286472830553453188e-15,4.136059732537580531e-13,4.053195004232046125e-13
1.268463655882978398e+23,4.110810745398440602e+00,-8.248380944147211348e-15,4.145599110107690996e-13,4.063115300666218930e-13
1.271389231075290870e+23,4.120291888891398635e+00,-8.210464161411682903e-15,4.155160489227663055e-13,4.073055847613546210e-13
1.274321553792583745e+23,4.129794899623568938e+00,-8.172721677417063206e-15,4.164743920641704226e-13,4.083016703867533358e-13
1.277260639597299740e+23,4.139319828029392134e+00,-8.135152690933674445e-15,4.174349455211064249e-13,4.092997928301727505e-13
1.280206504087773239e+23,4.148866724659628247e+00,-8.097756404415013019e-15,4.183977143914296101e-13,4.102999579870146160e-13
1.283159162898315854e+23,4.158435640181630255e+00,-8.060532023980779562e-15,4.193627037847533170e-13,4.113021717607725532e-13
1.286118631699295618e+23,4.168026625379602557e+00,-8.023478759400073052e-15,4.203299188224749266e-13,4.123064400630748662e-13
1.289084926197225394e+23,4.177639731154886071e+00,-7.986595824074551785e-15,4.212993646378045892e-13,4.133127688137300311e-13
1.292058062134842071e+23,4.187275008526216702e+00,-7.949882435021783676e-15,4.222710463757912755e-13,4.143211639407695091e-13
1.295038055291190279e+23,4.196932508629996228e+00,-7.913337812858631272e-15,4.232449691933499893e-13,4.153316313804913675e-13
1.298024921481709628e+23,4.206612282720572971e+00,-7.876961181784646230e-15,4.242211382592904950e-13,4.163441770775058692e-13
1.301018676558315913e+23,4.216314382170507358e+00,-7.840751769565651542e-15,4.251995587543436205e-13,4.173588069847779832e-13
1.304019336409483156e+23,4.226038858470837489e+00,-7.804708807517363207e-15,4.261802358711882689e-13,4.183755270636709042e-13
1.307026916960333694e+23,4.235785763231369572e+00,-7.768831530489000857e-15,4.271631748144805487e-13,4.193943432839915416e-13
1.310041434172718380e+23,4.245555148180939042e+00,-7.733119176847103483e-15,4.281483808008804818e-13,4.204152616240333831e-13
1.313062904045300634e+23,4.255347065167684129e+00,-7.697570988459365680e-15,4.291358590590790141e-13,4.214382880706196611e-13
1.316091342613645361e+23,4.265161566159330064e+00,-7.662186210678492817e-15,4.301256148298271467e-13,4.224634286191486396e-13
1.319126765950301666e+23,4.274998703243461762e+00,-7.626964092326210827e-15,4.311176533659635013e-13,4.234906892736372857e-13
1.322169190164886066e+23,4.284858528627791152e+00,-7.591903885677346991e-15,4.321119799324406248e-13,4.245200760467632746e-13
1.325218631404172083e+23,4.294741094640446732e+00,-7.557004846443906000e-15,4.331085998063548769e-13,4.255515949599109835e-13
1.328275105852174463e+23,4.304646453730248901e+00,-7.522266233759286415e-15,4.341075182769740470e-13,4.265852520432147591e-13
1.331338629730232393e+23,4.314574658466977297e+00,-7.487687310162583922e-15,4.351087406457639104e-13,4.276210533356013265e-13
1.334409219297099928e+23,4.324525761541665680e+00,-7.453267341582883529e-15,4.361122722264185708e-13,4.286590048848356825e-13
1.337486890849030384e+23,4.334499815766873709e+00,-7.419005597323709540e-15,4.371181183448874205e-13,4.296991127475637062e-13
1.340571660719859717e+23,4.344496874076959614e+00,-7.384901350047530751e-15,4.381262843394026054e-13,4.307413829893550730e-13
1.343663545281099302e+23,4.354516989528377735e+00,-7.350953875760268797e-15,4.391367755605096203e-13,4.317858216847493500e-13
1.346762560942018816e+23,4.364560215299949419e+00,-7.317162453795954810e-15,4.401495973710939156e-13,4.328324349172979498e-13
1.349868724149732801e+23,4.374626604693142795e+00,-7.283526366801460226e-15,4.411647551464095737e-13,4.338812287796081056e-13
1.352982051389290934e+23,4.384716211132365871e+00,-7.250044900721210238e-15,4.421822542741083898e-13,4.349322093733871985e-13
1.356102559183763082e+23,4.394829088165240982e+00,-7.216717344782070801e-15,4.432021001542682960e-13,4.359853828094862267e-13
1.359230264094328724e+23,4.404965289462895228e+00,-7.183542991478229318e-15,4.442242981994218867e-13,4.370407552079436794e-13
1.362365182720361848e+23,4.415124868820236692e+00,-7.150521136556214181e-15,4.452488538345848427e-13,4.380983326980286522e-13
1.365507331699523054e+23,4.425307880156251095e+00,-7.117651078999898516e-15,4.462757724972854662e-13,4.391581214182855787e-13
1.368656727707846128e+23,4.435514377514283346e+00,-7.084932121015638049e-15,4.473050596375931554e-13,4.402201275165774984e-13
1.371813387459823938e+23,4.445744415062315547e+00,-7.052363568017482328e-15,4.483367207181467784e-13,4.412843571501292732e-13
1.374977327708501883e+23,4.455998047093270742e+00,-7.019944728612381216e-15,4.493707612141846626e-13,4.423508164855722688e-13
1.378148565245564467e+23,4.466275328025291813e+00,-6.987674914585537321e-15,4.504071866135734731e-13,4.434195116989879248e-13
1.381327116901422371e+23,4.476576312402024804e+00,-6.955553440885807336e-15,4.514460024168361322e-13,4.444904489759503154e-13
1.384512999545305563e+23,4.486901054892921792e+00,-6.923579625611126257e-15,4.524872141371827173e-13,4.455636345115715879e-13
1.387706230085351218e+23,4.497249610293523325e+00,-6.891752789994049137e-15,4.535308273005387342e-13,4.466390745105446748e-13
1.390906825468691790e+23,4.507622033525744421e+00,-6.860072258387352804e-15,4.545768474455743989e-13,4.477167751871870659e-13
1.394114802681547126e+23,4.518018379638175652e+00,-6.828537358249674639e-15,4.556252801237342743e-13,4.487967427654845807e-13
1.397330178749316066e+23,4.528438703806376253e+00,-6.797147420131222367e-15,4.566761308992675616e-13,4.498789834791363526e-13
1.400552970736660497e+23,4.538883061333149449e+00,-6.765901777659619525e-15,4.577294053492554145e-13,4.509635035715957737e-13
1.403783195747603500e+23,4.549351507648858650e+00,-6.734799767525691764e-15,4.587851090636429479e-13,4.520503092961172459e-13
1.407020870925616593e+23,4.559844098311711669e+00,-6.703840729469410926e-15,4.598432476452679649e-13,4.531394069157985397e-13
1.410266013453708480e+23,4.570360889008046712e+00,-6.673024006265910121e-15,4.609038267098897342e-13,4.542308027036238091e-13
1.413518640554520850e+23,4.580901935552645021e+00,-6.642348943711479864e-15,4.619668518862203938e-13,4.553245029425089289e-13
1.416778769490417465e+23,4.591467293889016865e+00,-6.611814890609704634e-15,4.630323288159540308e-13,4.564205139253443585e-13
1.420046417563573918e+23,4.602057020089695527e+00,-6.581421198757656233e-15,4.641002631537961665e-13,4.575188419550384598e-13
1.423321602116073428e+23,4.612671170356543726e+00,-6.551167222932097398e-15,4.651706605674949568e-13,4.586194933445628847e-13
1.426604340529996266e+23,4.623309801021048493e+00,-6.521052320875806892e-15,4.662435267378702735e-13,4.597224744169944800e-13
1.429894650227513371e+23,4.633972968544619597e+00,-6.491075853283932215e-15,4.673188673588447026e-13,4.608277915055607254e-13
1.433192548670975267e+23,4.644660729518881759e+00,-6.461237183790453540e-15,4.683966881374718177e-13,4.619354509536813350e-13
1.436498053363010718e+23,4.655373140665991727e+00,-6.431535678954614514e-15,4.694769947939697031e-13,4.630454591150151091e-13
1.439811181846615976e+23,4.666110258838927827e+00,-6.401970708247513200e-15,4.705597930617486207e-13,4.641578223535011319e-13
1.443131951705245551e+23,4.676872141021785723e+00,-6.372541644038734833e-15,4.716450886874419084e-13,4.652725470434032004e-13
1.446460380562911532e+23,4.687658844330098162e+00,-6.343247861582975890e-15,4.727328874309377868e-13,4.663896395693548583e-13
1.449796486084272838e+23,4.698470426011127188e+00,-6.314088739006818051e-15,4.738231950654086416e-13,4.675091063264018054e-13
1.453140285974728671e+23,4.709306943444162563e+00,-6.285063657295530553e-15,4.749160173773418208e-13,4.686309537200463266e-13
