radius_m,radius_mpc,radial_eigenvalue_s-2,transverse_eigenvalue_s-2,tidal_trace_s-2
1.898185069946767147e+21,6.151598862215986591e-02,3.881286252304360199e-32,-1.940152895420197839e-32,9.804614639645199661e-36
1.899934518421883453e+21,6.157268438602093302e-02,3.870575427305770234e-32,-1.934797482920902857e-32,9.804614639645199661e-36
1.901685579263472042e+21,6.162943240312070831e-02,3.859894162464711189e-32,-1.929456850500373335e-32,9.804614639645199661e-36
1.903438253957559878e+21,6.168623272161803672e-02,3.849242376199887120e-32,-1.924130957367961300e-32,9.804614639645199661e-36
1.905192543991543366e+21,6.174308538971615828e-02,3.838619987155154069e-32,-1.918819762845594774e-32,9.804614639645199661e-36
1.906948450854186779e+21,6.179999045566263866e-02,3.828026914198915757e-32,-1.913523226367475619e-32,9.804614639645199661e-36
1.908705976035630383e+21,6.185694796774963977e-02,3.817463076423463991e-32,-1.908241307479749735e-32,9.804614639645199661e-36
1.910465121027384410e+21,6.191395797431369780e-02,3.806928393144401169e-32,-1.902973965840218324e-32,9.804614639645199661e-36
1.912225887322335609e+21,6.197102052373599373e-02,3.796422783899996564e-32,-1.897721161218016022e-32,9.804614639645199661e-36
1.913988276414747771e+21,6.202813566444231180e-02,3.785946168450571065e-32,-1.892482853493303272e-32,9.804614639645199661e-36
1.915752289800258322e+21,6.208530344490296310e-02,3.775498466777919141e-32,-1.887259002656977310e-32,9.804614639645199661e-36
1.917517928975886713e+21,6.214252391363304928e-02,3.765079599084649793e-32,-1.882049568810342636e-32,9.804614639645199661e-36
1.919285195440029172e+21,6.219979711919227522e-02,3.754689485793615633e-32,-1.876854512164825557e-32,9.804614639645199661e-36
1.921054090692465263e+21,6.225712311018518491e-02,3.744328047547278472e-32,-1.871673793041656976e-32,9.804614639645199661e-36
1.922824616234356834e+21,6.231450193526112680e-02,3.733995205207112122e-32,-1.866507371871573801e-32,9.804614639645199661e-36
1.924596773568245924e+21,6.237193364311417743e-02,3.723690879853019433e-32,-1.861355209194527457e-32,9.804614639645199661e-36
1.926370564198064194e+21,6.242941828248343289e-02,3.713414992782684747e-32,-1.856217265659360113e-32,9.804614639645199661e-36
1.928145989629124805e+21,6.248695590215277290e-02,3.703167465511021031e-32,-1.851093502023528256e-32,9.804614639645199661e-36
1.929923051368131330e+21,6.254454655095113835e-02,3.692948219769532189e-32,-1.845983879152783835e-32,9.804614639645199661e-36
1.931701750923176444e+21,6.260219027775247580e-02,3.682757177505727900e-32,-1.840888358020881690e-32,9.804614639645199661e-36
1.933482089803739562e+21,6.265988713147568889e-02,3.672594260882546683e-32,-1.835806899709291081e-32,9.804614639645199661e-36
1.935264069520694182e+21,6.271763716108486042e-02,3.662459392277730784e-32,-1.830739465406883132e-32,9.804614639645199661e-36
1.937047691586303689e+21,6.277544041558909271e-02,3.652352494283260732e-32,-1.825686016409648106e-32,9.804614639645199661e-36
1.938832957514228433e+21,6.283329694404278520e-02,3.642273489704732416e-32,-1.820646514120383948e-32,9.804614639645199661e-36
1.940619868819522585e+21,6.289120679554549564e-02,3.632222301560794380e-32,-1.815620920048414930e-32,9.804614639645199661e-36
1.942408427018634396e+21,6.294917001924196787e-02,3.622198853082562116e-32,-1.810609195809298798e-32,9.804614639645199661e-36
1.944198633629413278e+21,6.300718666432235382e-02,3.612203067713002817e-32,-1.805611303124519149e-32,9.804614639645199661e-36
1.945990490171104035e+21,6.306525678002201929e-02,3.602234869106386345e-32,-1.800627203821210912e-32,9.804614639645199661e-36
1.947783998164354728e+21,6.312338041562182145e-02,3.592294181127669974e-32,-1.795656859831852727e-32,9.804614639645199661e-36
1.949579159131214316e+21,6.318155762044799784e-02,3.582380927851933495e-32,-1.790700233193984488e-32,9.804614639645199661e-36
1.951375974595132129e+21,6.323978844387218023e-02,3.572495033563811033e-32,-1.785757286049923256e-32,9.804614639645199661e-36
1.953174446080965476e+21,6.329807293531163059e-02,3.562636422756876331e-32,-1.780827980646455906e-32,9.804614639645199661e-36
1.954974575114973086e+21,6.335641114422901898e-02,3.552805020133111798e-32,-1.775912279334573639e-32,9.804614639645199661e-36
1.956776363224822448e+21,6.341480312013268728e-02,3.543000750602298171e-32,-1.771010144569166825e-32,9.804614639645199661e-36
1.958579811939590341e+21,6.347324891257663526e-02,3.533223539281447428e-32,-1.766121538908741454e-32,9.804614639645199661e-36
1.960384922789758894e+21,6.353174857116040963e-02,3.523473311494254316e-32,-1.761246425015144898e-32,9.804614639645199661e-36
1.962191697307225293e+21,6.359030214552942317e-02,3.513749992770487655e-32,-1.756384765653261568e-32,9.804614639645199661e-36
1.964000137025294696e+21,6.364890968537470495e-02,3.504053508845460478e-32,-1.751536523690747979e-32,9.804614639645199661e-36
1.965810243478687842e+21,6.370757124043316399e-02,3.494383785659433379e-32,-1.746701662097734430e-32,9.804614639645199661e-36
1.967622018203539997e+21,6.376628686048756156e-02,3.484740749357058378e-32,-1.741880143946546929e-32,9.804614639645199661e-36
1.969435462737399906e+21,6.382505659536645559e-02,3.475124326286828250e-32,-1.737071932411431865e-32,9.804614639645199661e-36
1.971250578619235566e+21,6.388388049494439502e-02,3.465534443000491925e-32,-1.732276990768263702e-32,9.804614639645199661e-36
1.973067367389433692e+21,6.394275860914193366e-02,3.455971026252501079e-32,-1.727495282394268279e-32,9.804614639645199661e-36
1.974885830589798154e+21,6.400169098792550526e-02,3.446434002999466042e-32,-1.722726770767750761e-32,9.804614639645199661e-36
1.976705969763556786e+21,6.406067768130774276e-02,3.436923300399571191e-32,-1.717971419467803336e-32,9.804614639645199661e-36
1.978527786455356408e+21,6.411971873934722843e-02,3.427438845812048368e-32,-1.713229192174041924e-32,9.804614639645199661e-36
1.980351282211270427e+21,6.417881421214878535e-02,3.417980566796592275e-32,-1.708500052666313878e-32,9.804614639645199661e-36
1.982176458578797265e+21,6.423796414986342185e-02,3.408548391112819117e-32,-1.703783964824427298e-32,9.804614639645199661e-36
1.984003317106858000e+21,6.429716860268826217e-02,3.399142246719737277e-32,-1.699080892627886379e-32,9.804614639645199661e-36
1.985831859345805541e+21,6.435642762086682400e-02,3.389762061775152867e-32,-1.694390800155594174e-32,9.804614639645199661e-36
1.987662086847418860e+21,6.441574125468882417e-02,3.380407764635160656e-32,-1.689713651585598068e-32,9.804614639645199661e-36
1.989494001164907971e+21,6.447510955449037295e-02,3.371079283853576435e-32,-1.685049411194805957e-32,9.804614639645199661e-36
1.991327603852916031e+21,6.453453257065402959e-02,3.361776548181387449e-32,-1.680398043358711465e-32,9.804614639645199661e-36
1.993162896467514622e+21,6.459401035360864962e-02,3.352499486566237857e-32,-1.675759512551136668e-32,9.804614639645199661e-36
1.994999880566215541e+21,6.465354295382973182e-02,3.343248028151838102e-32,-1.671133783343936791e-32,9.804614639645199661e-36
1.996838557707959796e+21,6.471313042183912678e-02,3.334022102277477201e-32,-1.666520820406756340e-32,9.804614639645199661e-36
1.998678929453129925e+21,6.477277280820538385e-02,3.324821638477435942e-32,-1.661920588506735711e-32,9.804614639645199661e-36
2.000520997363545276e+21,6.483247016354362624e-02,3.315646566480474545e-32,-1.657333052508255012e-32,9.804614639645199661e-36
2.002364763002462011e+21,6.489222253851553712e-02,3.306496816209304427e-32,-1.652758177372669953e-32,9.804614639645199661e-36
2.004210227934582538e+21,6.495202998382965109e-02,3.297372317780010176e-32,-1.648195928158022828e-32,9.804614639645199661e-36
2.006057393726045290e+21,6.501189255024107660e-02,3.288273001501576606e-32,-1.643646270018806043e-32,9.804614639645199661e-36
2.007906261944435474e+21,6.507181028855178739e-02,3.279198797875306347e-32,-1.639109168205670914e-32,9.804614639645199661e-36
2.009756834158784020e+21,6.513178324961060861e-02,3.270149637594304755e-32,-1.634584588065170118e-32,9.804614639645199661e-36
2.011609111939564438e+21,6.519181148431311967e-02,3.261125451542967017e-32,-1.630072495039501249e-32,9.804614639645199661e-36
2.013463096858701464e+21,6.525189504360193182e-02,3.252126170796422009e-32,-1.625572854666228744e-32,9.804614639645199661e-36
2.015318790489564774e+21,6.531203397846649383e-02,3.243151726620034726e-32,-1.621085632578035103e-32,9.804614639645199661e-36
2.017176194406977372e+21,6.537222833994332793e-02,3.234202050468852881e-32,-1.616610794502444181e-32,9.804614639645199661e-36
2.019035310187213226e+21,6.543247817911600206e-02,3.225277073987099478e-32,-1.612148306261567479e-32,9.804614639645199661e-36
2.020896139407995961e+21,6.549278354711506045e-02,3.216376729007663201e-32,-1.607698133771849341e-32,9.804614639645199661e-36
2.022758683648508035e+21,6.555314449511831509e-02,3.207500947551539538e-32,-1.603260243043787509e-32,9.804614639645199661e-36
2.024622944489383133e+21,6.561356107435060980e-02,3.198649661827357291e-32,-1.598834600181696386e-32,9.804614639645199661e-36
2.026488923512713511e+21,6.567403333608408389e-02,3.189822804230827369e-32,-1.594421171383431424e-32,9.804614639645199661e-36
2.028356622302051828e+21,6.573456133163815829e-02,3.181020307344229336e-32,-1.590019922940132408e-32,9.804614639645199661e-36
2.030226042442404856e+21,6.579514511237942453e-02,3.172242103935928079e-32,-1.585630821235981780e-32,9.804614639645199661e-36
2.032097185520245801e+21,6.585578472972196395e-02,3.163488126959811641e-32,-1.581253832747923561e-32,9.804614639645199661e-36
2.033970053123505390e+21,6.591648023512711174e-02,3.154758309554826499e-32,-1.576888924045430989e-32,9.804614639645199661e-36
2.035844646841580519e+21,6.597723168010372063e-02,3.146052585044432365e-32,-1.572536061790233922e-32,9.804614639645199661e-36
2.037720968265334522e+21,6.603803911620814704e-02,3.137370886936097505e-32,-1.568195212736066493e-32,9.804614639645199661e-36
2.039599018987091657e+21,6.609890259504411225e-02,3.128713148920824157e-32,-1.563866343728429819e-32,9.804614639645199661e-36
2.041478800600647860e+21,6.615982216826302165e-02,3.120079304872596768e-32,-1.559549421704316124e-32,9.804614639645199661e-36
2.043360314701268910e+21,6.622079788756392305e-02,3.111469288847893184e-32,-1.555244413691964332e-32,9.804614639645199661e-36
2.045243562885685969e+21,6.628182980469335406e-02,3.102883035085207878e-32,-1.550951286810621679e-32,9.804614639645199661e-36
2.047128546752107381e+21,6.634291797144570291e-02,3.094320478004500192e-32,-1.546670008270267836e-32,9.804614639645199661e-36
2.049015267900209234e+21,6.640406243966295863e-02,3.085781552206744931e-32,-1.542400545371390206e-32,9.804614639645199661e-36
2.050903727931146371e+21,6.646526326123500250e-02,3.077266192473383892e-32,-1.538142865504709686e-32,9.804614639645199661e-36
2.052793928447548195e+21,6.652652048809952479e-02,3.068774333765862226e-32,-1.533896936150948853e-32,9.804614639645199661e-36
2.054685871053518143e+21,6.658783417224196921e-02,3.060305911225130871e-32,-1.529662724880583175e-32,9.804614639645199661e-36
2.056579557354642604e+21,6.664920436569585216e-02,3.051860860171122159e-32,-1.525440199353578819e-32,9.804614639645199661e-36
2.058474988957983572e+21,6.671063112054251287e-02,3.043439116102292751e-32,-1.521229327319164116e-32,9.804614639645199661e-36
2.060372167472087302e+21,6.677211448891137713e-02,3.035040614695101435e-32,-1.517030076615568458e-32,9.804614639645199661e-36
2.062271094506981949e+21,6.683365452297990172e-02,3.026665291803529073e-32,-1.512842415169782276e-32,9.804614639645199661e-36
2.064171771674177569e+21,6.689525127497357448e-02,3.018313083458601828e-32,-1.508666310997318654e-32,9.804614639645199661e-36
2.066074200586672931e+21,6.695690479716612242e-02,3.009983925867871153e-32,-1.504501732201953316e-32,9.804614639645199661e-36
2.067978382858948444e+21,6.701861514187930358e-02,3.001677755414969864e-32,-1.500348646975502672e-32,9.804614639645199661e-36
2.069884320106977165e+21,6.708038236148322619e-02,2.993394508659079539e-32,-1.496207023597557510e-32,9.804614639645199661e-36
2.071792013948221129e+21,6.714220650839626547e-02,2.985134122334470165e-32,-1.492076830435252823e-32,9.804614639645199661e-36
2.073701466001628725e+21,6.720408763508496641e-02,2.976896533350034865e-32,-1.487958035943035173e-32,9.804614639645199661e-36
2.075612677887645712e+21,6.726602579406440463e-02,2.968681678788764415e-32,-1.483850608662399947e-32,9.804614639645199661e-36
2.077525651228207612e+21,6.732802103789792270e-02,2.960489495907306046e-32,-1.479754517221670763e-32,9.804614639645199661e-36
2.079440387646746526e+21,6.739007341919737992e-02,2.952319922135463145e-32,-1.475669730335749313e-32,9.804614639645199661e-36
2.081356888768191922e+21,6.745218299062315237e-02,2.944172895075714648e-32,-1.471596216805875064e-32,9.804614639645199661e-36
2.083275156218966966e+21,6.751434980488402182e-02,2.936048352502767284e-32,-1.467533945519401382e-32,9.804614639645199661e-36
2.085195191626998481e+21,6.757657391473750885e-02,2.927946232363035559e-32,-1.463482885449535519e-32,9.804614639645199661e-36
2.087116996621709345e+21,6.763885537298960915e-02,2.919866472774213159e-32,-1.459443005655124320e-32,9.804614639645199661e-36
2.089040572834027405e+21,6.770119423249508495e-02,2.911809012024764431e-32,-1.455414275280399956e-32,9.804614639645199661e-36
2.090965921896383644e+21,6.776359054615743727e-02,2.903773788573467865e-32,-1.451396663554751673e-32,9.804614639645199661e-36
2.092893045442709815e+21,6.782604436692878103e-02,2.895760741048960673e-32,-1.447390139792498076e-32,9.804614639645199661e-36
2.094821945108448412e+21,6.788855574781020585e-02,2.887769808249235744e-32,-1.443394673392635612e-32,9.804614639645199661e-36
2.096752622530545844e+21,6.795112474185151241e-02,2.879800929141208118e-32,-1.439410233838621799e-32,9.804614639645199661e-36
2.098685079347458212e+21,6.801375140215146220e-02,2.871854042860228912e-32,-1.435436790698132196e-32,9.804614639645199661e-36
2.100619317199153136e+21,6.807643578185779143e-02,2.863929088709621135e-32,-1.431474313622828308e-32,9.804614639645199661e-36
2.102555337727106351e+21,6.813917793416708613e-02,2.856026006160234674e-32,-1.427522772348135077e-32,9.804614639645199661e-36
2.104493142574310883e+21,6.820197791232514295e-02,2.848144734849950357e-32,-1.423582136692992918e-32,9.804614639645199661e-36
2.106432733385269445e+21,6.826483576962665001e-02,2.840285214583260117e-32,-1.419652376559647799e-32,9.804614639645199661e-36
2.108374111806003085e+21,6.832775155941553380e-02,2.832447385330771063e-32,-1.415733461933403271e-32,9.804614639645199661e-36
2.110317279484050670e+21,6.839072533508487595e-02,2.824631187228763191e-32,-1.411825362882399336e-32,9.804614639645199661e-36
2.112262238068466254e+21,6.845375715007688544e-02,2.816836560578739989e-32,-1.407928049557387735e-32,9.804614639645199661e-36
2.114208989209828262e+21,6.851684705788316232e-02,2.809063445846947285e-32,-1.404041492191491382e-32,9.804614639645199661e-36
2.116157534560230572e+21,6.857999511204443399e-02,2.801311783663957234e-32,-1.400165661099996357e-32,9.804614639645199661e-36
2.118107875773294313e+21,6.864320136615090218e-02,2.793581514824172396e-32,-1.396300526680103938e-32,9.804614639645199661e-36
2.120060014504164721e+21,6.870646587384217352e-02,2.785872580285395488e-32,-1.392446059410715484e-32,9.804614639645199661e-36
2.122013952409508774e+21,6.876978868880716245e-02,2.778184921168388197e-32,-1.388602229852211838e-32,9.804614639645199661e-36
2.123969691147524637e+21,6.883316986478442423e-02,2.770518478756394955e-32,-1.384769008646215217e-32,9.804614639645199661e-36
2.125927232377934316e+21,6.889660945556187743e-02,2.762873194494724194e-32,-1.380946366515379837e-32,9.804614639645199661e-36
2.127886577761993097e+21,6.896010751497713698e-02,2.755249009990272671e-32,-1.377134274263154075e-32,9.804614639645199661e-36
2.129847728962486927e+21,6.902366409691743088e-02,2.747645867011095770e-32,-1.373332702773565625e-32,9.804614639645199661e-36
2.131810687643731624e+21,6.908727925531955860e-02,2.740063707485966862e-32,-1.369541623011001171e-32,9.804614639645199661e-36
2.133775455471580479e+21,6.915095304417015476e-02,2.732502473503915314e-32,-1.365761006019975397e-32,9.804614639645199661e-36
2.135742034113418756e+21,6.921468551750548093e-02,2.724962107313807194e-32,-1.361990822924921337e-32,9.804614639645199661e-36
2.137710425238170239e+21,6.927847672941168933e-02,2.717442551323886016e-32,-1.358231044929960748e-32,9.804614639645199661e-36
2.139680630516298023e+21,6.934232673402479508e-02,2.709943748101334837e-32,-1.354481643318685158e-32,9.804614639645199661e-36
2.141652651619801367e+21,6.940623558553060679e-02,2.702465640371855316e-32,-1.350742589453945398e-32,9.804614639645199661e-36
