a,b,chi_omega_over_m,qbar_mobile,gross_negative_q,gross_positive_q,negative_duty,minimal_compensation_energy,compensation_q,ideal_kernel_ratio_threshold,ideal_separated_C
0.9365184716274961,1.2235690524845366,0.2197050597822679,-1.1279449092272131,1.4939017769633276,0.36595686773611447,0.8373728061022135,0.7093149697424043,4.0,2.1441950174374576,1.144195017437458
0.8951276882272213,1.4885311214198105,0.21611125202606368,-1.1359379072805944,1.4958499020501572,0.35991199476956276,0.8411116067514135,0.7119793024268648,4.0,2.144486021010857,1.1444860210108572
0.9450058774510398,1.1514226526370137,0.22138819739519564,-1.1232508666937793,1.4919736952986031,0.36872282860482425,0.8385055870095345,0.7077502888979265,4.0,2.144624931578394,1.1446249315783934
0.9658052582154051,0.9324646059895517,0.22642244828085348,-1.1110752004634477,1.487949066222513,0.37687386575906556,0.8338224370631904,0.7036917334878159,4.0,2.144993314732885,1.1449933147328848
0.902002482144162,1.446994496502131,0.21717113394350904,-1.1324628958990057,1.494146879237769,0.36168398333876345,0.8415152132134374,0.7108209652996687,4.0,2.1450152518957406,1.1450152518957406
0.991466312254779,0.3275442226087516,0.24972920725556186,-1.0622676766547843,1.47359096659466,0.41132328993987577,0.8185544847561651,0.687422558884928,4.0,2.1451091904997313,1.1451091904997315
0.9805796904163435,0.6861789205034854,0.23402600976674576,-1.0938426319225647,1.4824959195175629,0.3886532875949981,0.8296105910962379,0.6979475439741881,4.0,2.145330332191901,1.145330332191901
0.990266682934016,0.37355210104358616,0.24843696432573628,-1.0626610759823134,1.4725000944021642,0.4098390184198508,0.8212515007282779,0.6875536919941044,4.0,2.146046576437913,1.1460465764379133
0.9398726558359339,1.1824688575601607,0.2226340703190733,-1.1170862882313755,1.4879431087653858,0.37085682053401,0.8366299044969866,0.7056954294104584,4.0,2.146344520406933,1.1463445204069338
0.9789860853552819,0.7071350072005743,0.23467694028328748,-1.0899861286051415,1.4798444666486743,0.38985833804353304,0.8282685233221737,0.6966620428683804,4.0,2.146513759456574,1.146513759456574
0.9844247629446908,0.5712677824780386,0.2403511034905174,-1.0769953165244128,1.475422060827657,0.39842674430324415,0.8259208291823049,0.6923317721748043,4.0,2.1470153640141922,1.147015364014192
0.9259887866908685,1.2789155361155715,0.22232753436177746,-1.1153450655410375,1.4856797258469836,0.3703346603059461,0.8383010057802248,0.7051150218470125,4.0,2.1477002695684826,1.1477002695684826
0.965583290210925,0.9080968201961868,0.23046972470933008,-1.095885483948992,1.4794567429109473,0.3835712589619552,0.8318802958231852,0.698628494649664,4.0,2.1481433997911146,1.1481433997911146
0.9689379340456798,0.8597411679042027,0.23206716214626805,-1.0918350039800195,1.4779429175781131,0.3861079135980936,0.8282332816053206,0.6972783346600065,4.0,2.1484058785174978,1.1484058785174978
